Date,Open,High,Low,Close,Adj Close,Volume
2011-02-10,3026.060059,3026.169922,2990.439941,3025.679932,3025.679932,0
2011-02-11,3016.040039,3038.780029,2986.000000,3024.370117,3024.370117,0
2011-02-14,3034.750000,3045.090088,3011.550049,3018.379883,3018.379883,0
2011-02-15,3015.310059,3038.800049,3009.790039,3030.459961,3030.459961,0
2011-02-16,3035.330078,3074.000000,3035.330078,3061.919922,3061.919922,0
2011-02-17,3066.389893,3072.370117,3043.659912,3064.540039,3064.540039,0
2011-02-18,3069.280029,3077.239990,3046.149902,3068.000000,3068.000000,0
2011-02-21,3065.060059,3065.729980,3005.409912,3012.340088,3012.340088,0
2011-02-22,3003.790039,3004.270020,2971.489990,2983.330078,2983.330078,0
2011-02-23,2979.699951,2992.399902,2950.270020,2954.919922,2954.919922,0
2011-02-24,2944.300049,2957.939941,2930.060059,2949.129883,2949.129883,0
2011-02-25,2956.770020,2994.219971,2952.790039,2985.020020,2985.020020,0
2011-02-28,2983.219971,3030.649902,2966.090088,3013.090088,3013.090088,0
2011-03-01,3021.449951,3041.389893,2971.860107,2983.270020,2983.270020,0
2011-03-02,2970.110107,2974.149902,2940.870117,2958.800049,2958.800049,0
2011-03-03,2968.649902,3006.239990,2954.820068,2969.239990,2969.239990,0
2011-03-04,2974.030029,2998.159912,2942.620117,2949.179932,2949.179932,0
2011-03-07,2942.409912,2976.070068,2925.739990,2931.419922,2931.419922,0
2011-03-08,2941.479980,2953.040039,2909.479980,2945.419922,2945.419922,0
2011-03-09,2949.050049,2963.020020,2927.290039,2935.110107,2935.110107,0
2011-03-10,2914.169922,2921.300049,2889.100098,2909.729980,2909.729980,0
2011-03-11,2895.550049,2898.040039,2873.060059,2883.840088,2883.840088,0
2011-03-14,2883.840088,2895.699951,2844.560059,2852.110107,2852.110107,0
2011-03-15,2821.689941,2821.689941,2726.909912,2784.199951,2784.199951,0
2011-03-16,2794.250000,2805.030029,2717.739990,2721.239990,2721.239990,0
2011-03-17,2739.280029,2798.699951,2727.840088,2786.159912,2786.159912,0
2011-03-18,2796.709961,2835.429932,2788.320068,2792.610107,2792.610107,0
2011-03-21,2819.699951,2860.820068,2819.489990,2860.810059,2860.810059,0
2011-03-22,2862.649902,2882.330078,2845.260010,2854.790039,2854.790039,0
2011-03-23,2847.639893,2866.929932,2835.510010,2866.229980,2866.229980,0
2011-03-24,2861.129883,2911.750000,2848.260010,2909.780029,2909.780029,0
2011-03-25,2917.280029,2926.020020,2903.290039,2911.330078,2911.330078,0
2011-03-28,2908.530029,2925.419922,2900.790039,2914.760010,2914.760010,0
2011-03-29,2919.399902,2921.959961,2884.919922,2910.929932,2910.929932,0
2011-03-30,2929.060059,2941.090088,2925.300049,2936.439941,2936.439941,0
2011-03-31,2938.820068,2944.750000,2910.909912,2910.909912,2910.909912,0
2011-04-01,2923.020020,2964.360107,2922.959961,2962.919922,2962.919922,0
2011-04-04,2958.080078,2968.040039,2951.560059,2955.840088,2955.840088,0
2011-04-05,2955.360107,2955.860107,2932.750000,2950.959961,2950.959961,0
2011-04-06,2956.610107,2983.899902,2935.979980,2971.479980,2971.479980,0
2011-04-07,2972.550049,2992.209961,2960.449951,2963.689941,2963.689941,0
2011-04-08,2977.780029,2991.679932,2975.300049,2984.659912,2984.659912,0
2011-04-11,2983.399902,2984.750000,2965.090088,2974.580078,2974.580078,0
2011-04-12,2956.110107,2964.219971,2925.909912,2932.330078,2932.330078,0
2011-04-13,2942.570068,2967.469971,2935.540039,2949.979980,2949.979980,0
2011-04-14,2934.949951,2938.459961,2900.159912,2917.719971,2917.719971,0
2011-04-15,2920.370117,2924.280029,2902.840088,2919.050049,2919.050049,0
2011-04-18,2915.879883,2915.879883,2833.070068,2847.959961,2847.959961,0
2011-04-19,2856.669922,2874.189941,2852.120117,2857.610107,2857.610107,0
2011-04-20,2874.090088,2925.689941,2874.090088,2921.429932,2921.429932,0
2011-04-21,2932.340088,2948.290039,2925.489990,2936.300049,2936.300049,0
2011-04-26,2930.250000,2956.979980,2927.929932,2955.360107,2955.360107,0
2011-04-27,2957.379883,2987.969971,2951.570068,2977.590088,2977.590088,0
2011-04-28,2988.639893,3009.070068,2987.729980,3005.330078,3005.330078,0
2011-04-29,3003.959961,3012.760010,2994.229980,3011.250000,3011.250000,0
2011-05-02,3025.000000,3029.679932,3008.889893,3008.889893,3008.889893,0
2011-05-03,3006.330078,3007.399902,2982.239990,3000.389893,3000.389893,0
2011-05-04,2994.649902,3008.760010,2944.580078,2952.020020,2952.020020,0
2011-05-05,2952.260010,2956.189941,2906.389893,2926.540039,2926.540039,0
2011-05-06,2924.699951,2957.290039,2909.580078,2952.899902,2952.899902,0
2011-05-09,2942.159912,2943.020020,2895.550049,2902.399902,2902.399902,0
2011-05-10,2905.080078,2949.209961,2898.989990,2939.020020,2939.020020,0
2011-05-11,2944.070068,2962.889893,2935.840088,2942.429932,2942.429932,0
2011-05-12,2920.679932,2920.679932,2889.929932,2917.050049,2917.050049,0
2011-05-13,2922.879883,2939.560059,2889.830078,2894.600098,2894.600098,0
2011-05-16,2876.040039,2888.439941,2853.530029,2881.310059,2881.310059,0
2011-05-17,2874.780029,2891.179932,2849.600098,2849.600098,2849.600098,0
2011-05-18,2866.419922,2878.280029,2851.260010,2867.300049,2867.300049,0
2011-05-19,2877.840088,2909.149902,2864.939941,2890.600098,2890.600098,0
2011-05-20,2888.739990,2910.580078,2844.439941,2853.979980,2853.979980,0
2011-05-23,2827.620117,2827.620117,2790.989990,2794.260010,2794.260010,0
2011-05-24,2798.409912,2816.649902,2798.409912,2801.270020,2801.270020,0
2011-05-25,2787.929932,2822.989990,2777.729980,2816.840088,2816.840088,0
2011-05-26,2819.729980,2834.250000,2788.810059,2799.820068,2799.820068,0
2011-05-27,2819.610107,2838.379883,2809.729980,2819.399902,2819.399902,0
2011-05-30,null,null,null,null,null,null
2011-05-31,null,null,null,null,null,null
2011-06-01,2868.540039,2871.689941,2818.729980,2827.659912,2827.659912,0
2011-06-03,2787.739990,2794.260010,2751.040039,2789.110107,2789.110107,0
2011-06-06,2787.459961,2787.459961,2756.459961,2765.330078,2765.330078,0
2011-06-07,2766.800049,2787.439941,2761.959961,2774.500000,2774.500000,0
2011-06-08,2768.699951,2768.699951,2737.290039,2752.060059,2752.060059,0
2011-06-09,2751.860107,2785.580078,2740.679932,2778.120117,2778.120117,0
2011-06-10,2773.409912,2782.120117,2725.649902,2732.540039,2732.540039,0
2011-06-14,2750.479980,2790.219971,2750.479980,2779.939941,2779.939941,0
2011-06-15,2772.070068,2772.070068,2727.250000,2731.500000,2731.500000,0
2011-06-16,2716.590088,2731.949951,2692.949951,2730.620117,2730.620117,0
2011-06-17,2722.010010,2782.260010,2700.899902,2770.120117,2770.120117,0
2011-06-20,2764.520020,2764.520020,2718.179932,2748.010010,2748.010010,0
2011-06-21,2760.669922,2801.989990,2760.669922,2801.989990,2801.989990,0
2011-06-22,2803.219971,2806.129883,2783.439941,2795.070068,2795.070068,0
2011-06-23,2786.090088,2786.090088,2722.040039,2730.860107,2730.860107,0
2011-06-24,2752.189941,2780.250000,2707.449951,2715.879883,2715.879883,0
2011-06-27,2711.419922,2731.929932,2702.100098,2723.929932,2723.929932,0
2011-06-28,2730.570068,2763.689941,2715.320068,2750.489990,2750.489990,0
2011-06-29,2763.399902,2815.889893,2763.399902,2802.550049,2802.550049,0
2011-06-30,2809.199951,2848.530029,2804.290039,2848.530029,2848.530029,0
2011-07-01,2848.899902,2887.300049,2839.719971,2875.669922,2875.669922,0
2011-07-04,2878.260010,2878.260010,2863.439941,2870.189941,2870.189941,0
2011-07-05,2865.439941,2870.389893,2846.050049,2850.510010,2850.510010,0
2011-07-06,2850.580078,2850.580078,2816.189941,2832.629883,2832.629883,0
2011-07-07,2842.810059,2878.709961,2829.209961,2844.510010,2844.510010,0
2011-07-08,2852.709961,2858.979980,2787.370117,2790.090088,2790.090088,0
2011-07-11,2771.659912,2771.659912,2693.939941,2709.139893,2709.139893,0
2011-07-12,2685.229980,2703.239990,2608.040039,2693.530029,2693.530029,0
2011-07-13,2686.840088,2722.739990,2678.419922,2715.050049,2715.050049,0
2011-07-14,2631.979980,2631.979980,2631.979980,2631.979980,2631.979980,0
2011-07-15,2684.810059,2693.310059,2662.820068,2675.379883,2675.379883,0
2011-07-18,2663.399902,2663.399902,2617.370117,2622.360107,2622.360107,0
2011-07-19,2631.979980,2631.979980,2631.979980,2631.979980,2631.979980,0
2011-07-20,2670.550049,2708.120117,2665.860107,2705.750000,2705.750000,0
2011-07-21,2631.979980,2631.979980,2631.979980,2631.979980,2631.979980,0
2011-07-22,2763.439941,2796.570068,2754.070068,2772.600098,2772.600098,0
2011-07-25,2759.239990,2763.989990,2737.120117,2742.699951,2742.699951,0
2011-07-26,2749.929932,2759.870117,2721.820068,2739.649902,2739.649902,0
2011-07-27,2736.010010,2736.010010,2676.580078,2693.709961,2693.709961,0
2011-07-28,2678.159912,2697.169922,2652.120117,2692.760010,2692.760010,0
2011-07-29,2674.879883,2684.590088,2631.260010,2670.370117,2670.370117,0
2011-08-02,2581.590088,2591.500000,2543.629883,2544.889893,2544.889893,0
2011-08-03,2531.679932,2551.330078,2478.610107,2497.830078,2497.830078,0
2011-08-04,2523.709961,2538.070068,2412.290039,2412.290039,2412.290039,0
2011-08-05,2375.010010,2452.979980,2346.290039,2375.149902,2375.149902,0
2011-08-08,2362.620117,2428.550049,2285.060059,2286.909912,2286.909912,0
2011-08-09,2287.159912,2341.699951,2167.709961,2294.239990,2294.239990,0
2011-08-10,2313.659912,2334.800049,2146.070068,2153.770020,2153.770020,0
2011-08-11,2185.149902,2223.310059,2077.060059,2215.449951,2215.449951,0
2011-08-12,2214.179932,2312.879883,2166.580078,2307.330078,2307.330078,0
2011-08-15,2320.620117,2339.919922,2306.239990,2324.479980,2324.479980,0
2011-08-16,2309.570068,2323.669922,2269.989990,2323.669922,2323.669922,0
2011-08-17,2313.370117,2355.669922,2281.879883,2331.120117,2331.120117,0
2011-08-18,2313.159912,2313.159912,2177.290039,2206.610107,2206.610107,0
2011-08-19,2203.179932,2203.179932,2117.679932,2159.070068,2159.070068,0
2011-08-22,2148.000000,2227.139893,2140.320068,2183.389893,2183.389893,0
2011-08-23,2199.899902,2239.909912,2173.790039,2199.979980,2199.979980,0
2011-08-24,2209.120117,2258.129883,2191.739990,2238.699951,2238.699951,0
2011-08-25,2251.860107,2273.419922,2197.379883,2216.699951,2216.699951,0
2011-08-26,2216.370117,2220.340088,2140.570068,2190.439941,2190.439941,0
2011-08-29,2208.620117,2253.330078,2208.620117,2239.300049,2239.300049,0
2011-08-30,2252.199951,2264.090088,2216.310059,2239.139893,2239.139893,0
2011-08-31,2248.310059,2314.870117,2240.280029,2302.080078,2302.080078,0
2011-09-01,2309.639893,2326.780029,2265.229980,2305.750000,2305.750000,0
2011-09-02,2207.209961,2220.719971,2207.209961,2220.719971,2220.719971,0
2011-09-05,2191.169922,2191.169922,2092.709961,2107.270020,2107.270020,0
2011-09-06,2107.399902,2138.610107,2063.580078,2080.100098,2080.100098,0
2011-09-07,2106.179932,2151.159912,2106.179932,2151.159912,2151.159912,0
2011-09-08,2148.860107,2185.290039,2131.360107,2163.399902,2163.399902,0
2011-09-09,2154.199951,2158.899902,2069.639893,2073.669922,2073.669922,0
2011-09-12,2042.709961,2042.709961,1971.020020,1995.010010,1995.010010,0
2011-09-13,2016.930054,2045.959961,1948.650024,2036.640015,2036.640015,0
2011-09-14,2017.349976,2087.840088,2007.869995,2083.379883,2083.379883,0
2011-09-15,2091.500000,2185.580078,2091.500000,2155.620117,2155.620117,0
2011-09-16,2172.729980,2192.409912,2145.889893,2159.280029,2159.280029,0
2011-09-19,2123.889893,2123.889893,2080.159912,2096.100098,2096.100098,0
2011-09-20,2084.479980,2143.250000,2076.679932,2140.409912,2140.409912,0
2011-09-21,2138.209961,2138.550049,2093.889893,2098.489990,2098.489990,0
2011-09-22,2070.679932,2070.679932,1985.380005,1995.750000,1995.750000,0
2011-09-23,2013.880005,2027.729980,1935.890015,2026.030029,2026.030029,0
2011-09-26,2004.969971,2116.129883,1993.709961,2083.350098,2083.350098,0
2011-09-27,2108.469971,2194.429932,2108.469971,2194.030029,2194.030029,0
2011-09-28,2179.129883,2221.120117,2159.459961,2176.639893,2176.639893,0
2011-09-29,2168.199951,2232.020020,2162.169922,2212.439941,2212.439941,0
2011-09-30,2204.929932,2204.929932,2153.270020,2179.659912,2179.659912,0
2011-10-03,2146.699951,2153.899902,2108.719971,2138.239990,2138.239990,0
2011-10-04,2117.879883,2117.879883,2054.979980,2091.090088,2091.090088,0
2011-10-05,2118.750000,2180.219971,2115.379883,2179.419922,2179.419922,0
2011-10-06,2191.070068,2248.780029,2188.760010,2248.780029,2248.780029,0
2011-10-07,2248.479980,2290.729980,2237.360107,2269.189941,2269.189941,0
2011-10-10,2288.159912,2322.570068,2267.939941,2320.800049,2320.800049,0
2011-10-11,2315.290039,2320.570068,2285.629883,2315.969971,2315.969971,0
2011-10-12,2311.469971,2378.919922,2293.370117,2372.149902,2372.149902,0
2011-10-13,2361.620117,2384.409912,2319.729980,2332.520020,2332.520020,0
2011-10-14,2339.649902,2379.860107,2320.550049,2355.479980,2355.479980,0
2011-10-17,2368.790039,2393.399902,2303.010010,2315.889893,2315.889893,0
2011-10-18,2298.050049,2314.010010,2269.530029,2306.810059,2306.810059,0
2011-10-19,2316.719971,2345.120117,2311.610107,2330.080078,2330.080078,0
2011-10-20,2311.919922,2324.770020,2268.010010,2271.770020,2271.770020,0
2011-10-21,2283.850098,2340.810059,2279.250000,2337.510010,2337.510010,0
2011-10-24,2346.830078,2372.250000,2323.689941,2369.070068,2369.070068,0
2011-10-25,2360.560059,2375.169922,2321.860107,2343.959961,2343.959961,0
2011-10-26,2342.729980,2380.239990,2316.620117,2335.060059,2335.060059,0
2011-10-27,2361.679932,2482.919922,2361.679932,2476.919922,2476.919922,0
2011-10-28,2480.889893,2506.219971,2449.090088,2462.360107,2462.360107,0
2011-10-31,2443.679932,2443.679932,2385.219971,2385.219971,2385.219971,0
2011-11-01,2352.760010,2352.760010,2241.689941,2259.729980,2259.729980,0
2011-11-02,2278.699951,2301.290039,2240.159912,2291.889893,2291.889893,0
2011-11-03,2254.530029,2373.000000,2238.159912,2347.939941,2347.939941,0
2011-11-04,2355.959961,2370.379883,2278.750000,2291.469971,2291.469971,0
2011-11-07,2275.159912,2307.179932,2231.679932,2275.919922,2275.919922,0
2011-11-08,2279.439941,2347.250000,2276.679932,2303.199951,2303.199951,0
2011-11-09,2318.949951,2334.110107,2225.750000,2249.389893,2249.389893,0
2011-11-10,2223.489990,2291.310059,2211.370117,2254.919922,2254.919922,0
2011-11-11,2259.320068,2329.540039,2252.030029,2324.810059,2324.810059,0
2011-11-14,2333.270020,2344.810059,2273.830078,2288.320068,2288.320068,0
2011-11-15,2274.300049,2281.449951,2227.879883,2254.000000,2254.000000,0
2011-11-16,2249.050049,2299.110107,2238.389893,2267.959961,2267.959961,0
2011-11-17,2261.929932,2270.830078,2225.699951,2242.780029,2242.780029,0
2011-11-18,2233.300049,2264.250000,2220.270020,2236.679932,2236.679932,0
2011-11-21,2226.250000,2226.250000,2159.709961,2160.280029,2160.280029,0
2011-11-22,2172.520020,2189.590088,2136.810059,2136.810059,2136.810059,0
2011-11-23,2123.389893,2146.360107,2096.790039,2096.790039,2096.790039,0
2011-11-24,null,null,null,null,null,null
2011-11-25,2090.659912,2121.149902,2065.750000,2111.260010,2111.260010,0
2011-11-28,2128.580078,2221.760010,2128.580078,2221.760010,2221.760010,0
2011-11-29,2215.159912,2245.860107,2191.020020,2234.169922,2234.169922,0
2011-11-30,2218.000000,2341.320068,2203.520020,2330.429932,2330.429932,0
2011-12-01,2328.620117,2342.149902,2304.610107,2313.840088,2313.840088,0
2011-12-02,2331.399902,2371.219971,2331.399902,2342.500000,2342.500000,0
2011-12-05,2357.909912,2384.409912,2356.169922,2369.389893,2369.389893,0
2011-12-06,2356.280029,2372.409912,2342.649902,2356.709961,2356.709961,0
2011-12-07,2379.689941,2402.389893,2311.070068,2344.919922,2344.919922,0
2011-12-08,2357.820068,2373.340088,2284.909912,2288.050049,2288.050049,0
2011-12-09,2277.159912,2346.590088,2265.800049,2342.590088,2342.590088,0
2011-12-12,2332.479980,2332.479980,2269.459961,2269.459961,2269.459961,0
2011-12-13,2271.139893,2289.219971,2245.419922,2260.979980,2260.979980,0
2011-12-14,2252.439941,2261.750000,2205.909912,2205.909912,2205.909912,0
2011-12-15,2212.739990,2244.489990,2206.620117,2224.889893,2224.889893,0
2011-12-16,2229.729980,2240.989990,2199.000000,2202.719971,2202.719971,0
2011-12-19,2193.540039,2234.320068,2182.760010,2202.949951,2202.949951,0
2011-12-20,2200.500000,2262.389893,2191.159912,2262.389893,2262.389893,0
2011-12-21,2275.600098,2313.149902,2237.540039,2244.350098,2244.350098,0
2011-12-22,2253.120117,2282.100098,2253.120117,2273.020020,2273.020020,0
2011-12-23,2286.060059,2298.469971,2281.649902,2290.370117,2290.370117,0
2011-12-27,2294.149902,2309.030029,2285.870117,2290.310059,2290.310059,0
2011-12-28,2290.979980,2307.070068,2255.030029,2255.030029,2255.030029,0
2011-12-29,2261.399902,2292.280029,2249.889893,2292.280029,2292.280029,0
2011-12-30,2296.969971,2316.550049,2287.449951,2316.550049,2316.550049,0
2012-01-03,2375.350098,2392.149902,2357.520020,2389.909912,2389.909912,0
2012-01-04,2380.780029,2383.189941,2342.110107,2349.889893,2349.889893,0
2012-01-05,2352.860107,2354.679932,2308.870117,2315.750000,2315.750000,0
2012-01-06,2318.399902,2342.239990,2287.689941,2298.649902,2298.649902,0
2012-01-09,2301.149902,2312.860107,2279.729980,2286.449951,2286.449951,0
2012-01-10,2295.100098,2354.750000,2295.100098,2347.469971,2347.469971,0
2012-01-11,2345.120117,2359.810059,2322.889893,2339.510010,2339.510010,0
2012-01-12,2342.870117,2384.250000,2338.300049,2345.850098,2345.850098,0
2012-01-13,2359.020020,2372.800049,2307.620117,2338.010010,2338.010010,0
2012-01-16,2329.070068,2365.629883,2315.229980,2361.560059,2361.560059,0
2012-01-17,2374.550049,2411.399902,2374.550049,2396.629883,2396.629883,0
2012-01-18,2399.389893,2423.020020,2373.659912,2390.639893,2390.639893,0
2012-01-19,2398.040039,2435.040039,2391.179932,2435.040039,2435.040039,0
2012-01-20,2435.699951,2440.290039,2418.310059,2426.959961,2426.959961,0
2012-01-23,2426.449951,2452.429932,2417.070068,2441.439941,2441.439941,0
2012-01-24,2434.449951,2434.449951,2407.360107,2432.070068,2432.070068,0
2012-01-25,2432.739990,2439.260010,2398.419922,2421.120117,2421.120117,0
2012-01-26,2429.370117,2466.149902,2427.949951,2460.399902,2460.399902,0
2012-01-27,2452.199951,2467.620117,2431.290039,2436.620117,2436.620117,0
2012-01-30,2426.560059,2426.560059,2397.479980,2404.620117,2404.620117,0
2012-01-31,2417.020020,2438.419922,2412.419922,2416.659912,2416.659912,0
2012-02-01,2425.830078,2475.580078,2425.830078,2470.790039,2470.790039,0
2012-02-02,2478.320068,2490.439941,2461.719971,2478.149902,2478.149902,0
2012-02-03,2475.639893,2515.149902,2467.699951,2515.149902,2515.149902,0
2012-02-06,2508.379883,2510.929932,2486.949951,2507.889893,2507.889893,0
2012-02-07,2511.860107,2519.770020,2485.689941,2514.120117,2514.120117,0
2012-02-08,2519.030029,2538.560059,2510.709961,2512.919922,2512.919922,0
2012-02-09,2515.550049,2542.979980,2512.929932,2522.340088,2522.340088,0
2012-02-10,2510.550049,2510.550049,2471.189941,2480.760010,2480.760010,0
2012-02-13,2491.979980,2510.719971,2484.110107,2491.540039,2491.540039,0
2012-02-14,2486.090088,2507.659912,2476.879883,2488.290039,2488.290039,0
2012-02-15,2499.229980,2520.780029,2485.530029,2493.959961,2493.959961,0
2012-02-16,2480.739990,2489.350098,2454.979980,2489.350098,2489.350098,0
2012-02-17,2501.449951,2530.830078,2501.449951,2520.310059,2520.310059,0
2012-02-20,null,null,null,null,null,null
2012-02-21,2551.550049,2557.860107,2523.669922,2541.600098,2541.600098,0
2012-02-22,2544.040039,2546.120117,2516.929932,2519.000000,2519.000000,0
2012-02-23,2516.699951,2534.000000,2489.270020,2508.080078,2508.080078,0
2012-02-24,2514.610107,2531.679932,2511.770020,2523.689941,2523.689941,0
2012-02-27,2516.750000,2519.370117,2484.070068,2513.060059,2513.060059,0
2012-02-28,2518.040039,2531.320068,2498.000000,2519.719971,2519.719971,0
2012-02-29,2525.719971,2548.610107,2507.989990,2512.110107,2512.110107,0
2012-03-01,2509.149902,2549.929932,2497.860107,2548.659912,2548.659912,0
2012-03-02,2549.290039,2556.959961,2538.929932,2546.159912,2546.159912,0
2012-03-05,2539.209961,2540.030029,2512.379883,2529.860107,2529.860107,0
2012-03-06,2523.179932,2523.179932,2443.520020,2443.520020,2443.520020,0
2012-03-07,2443.500000,2464.389893,2437.600098,2460.770020,2460.770020,0
2012-03-08,2469.040039,2514.219971,2469.040039,2514.219971,2514.219971,0
2012-03-09,2516.669922,2530.469971,2503.239990,2515.949951,2515.949951,0
2012-03-12,2511.419922,2524.679932,2502.750000,2514.969971,2514.969971,0
2012-03-13,2524.149902,2560.179932,2524.149902,2556.820068,2556.820068,0
2012-03-14,2563.620117,2593.889893,2563.620117,2574.790039,2574.790039,0
2012-03-15,2573.719971,2594.129883,2569.550049,2593.969971,2593.969971,0
2012-03-16,2595.250000,2611.419922,2595.250000,2608.300049,2608.300049,0
2012-03-19,2604.610107,2608.439941,2588.929932,2608.419922,2608.419922,0
2012-03-20,2603.620117,2603.620117,2570.550049,2576.610107,2576.610107,0
2012-03-21,2583.489990,2596.580078,2549.290039,2567.580078,2567.580078,0
2012-03-22,2563.550049,2563.550049,2516.439941,2530.219971,2530.219971,0
2012-03-23,2530.679932,2542.149902,2494.149902,2525.429932,2525.429932,0
2012-03-26,2530.989990,2548.399902,2512.899902,2539.870117,2539.870117,0
2012-03-27,2545.370117,2563.459961,2525.209961,2525.209961,2525.209961,0
2012-03-28,2520.500000,2537.500000,2496.679932,2496.679932,2496.679932,0
2012-03-29,2494.699951,2498.709961,2445.459961,2452.739990,2452.739990,0
2012-03-30,2465.080078,2480.949951,2455.580078,2477.280029,2477.280029,0
2012-04-02,2481.020020,2501.179932,2453.350098,2501.179932,2501.179932,0
2012-04-03,2500.510010,2509.929932,2458.979980,2458.979980,2458.979980,0
2012-04-04,2452.840088,2452.840088,2395.840088,2398.459961,2398.459961,0
2012-04-05,2405.429932,2409.780029,2362.949951,2392.540039,2392.540039,0
2012-04-10,2378.090088,2378.090088,2321.530029,2321.530029,2321.530029,0
2012-04-11,2320.360107,2359.020020,2314.489990,2341.360107,2341.360107,0
2012-04-12,2344.320068,2358.070068,2315.750000,2352.239990,2352.239990,0
2012-04-13,2349.209961,2349.479980,2282.229980,2291.510010,2291.510010,0
2012-04-16,2287.250000,2329.149902,2280.070068,2301.189941,2301.189941,0
2012-04-17,2299.870117,2367.050049,2297.310059,2367.050049,2367.050049,0
2012-04-18,2364.500000,2366.719971,2320.260010,2327.840088,2327.840088,0
2012-04-19,2332.540039,2353.370117,2284.669922,2284.669922,2284.669922,0
2012-04-20,2283.860107,2317.139893,2271.389893,2311.270020,2311.270020,0
2012-04-23,2299.159912,2299.159912,2238.449951,2244.830078,2244.830078,0
2012-04-24,2251.449951,2288.239990,2244.429932,2284.080078,2284.080078,0
2012-04-25,2289.790039,2339.629883,2289.790039,2322.909912,2322.909912,0
2012-04-26,2329.060059,2341.239990,2294.000000,2322.689941,2322.689941,0
2012-04-27,2303.070068,2354.820068,2280.489990,2344.020020,2344.020020,0
2012-04-30,2345.899902,2350.949951,2305.419922,2306.429932,2306.429932,0
2012-05-02,2323.739990,2344.949951,2276.669922,2290.310059,2290.310059,0
2012-05-03,2295.709961,2327.080078,2275.399902,2287.100098,2287.100098,0
2012-05-04,2280.879883,2295.739990,2241.659912,2248.340088,2248.340088,0
2012-05-07,2227.199951,2287.250000,2204.729980,2283.090088,2283.090088,0
2012-05-08,2273.790039,2284.419922,2226.969971,2236.110107,2236.110107,0
2012-05-09,2240.439941,2248.370117,2194.500000,2225.629883,2225.629883,0
2012-05-10,2227.479980,2258.510010,2206.409912,2247.379883,2247.379883,0
2012-05-11,2238.459961,2257.050049,2208.850098,2254.540039,2254.540039,0
2012-05-14,2234.350098,2234.350098,2187.149902,2201.949951,2201.949951,0
2012-05-15,2209.669922,2227.169922,2166.810059,2178.669922,2178.669922,0
2012-05-16,2169.120117,2201.090088,2142.780029,2175.340088,2175.340088,0
2012-05-18,2136.389893,2168.620117,2112.770020,2144.689941,2144.689941,0
2012-05-21,2141.169922,2160.689941,2125.449951,2150.159912,2150.159912,0
2012-05-22,2160.280029,2198.989990,2155.189941,2192.850098,2192.850098,0
2012-05-23,2174.030029,2174.030029,2125.929932,2134.050049,2134.050049,0
2012-05-24,2143.020020,2168.280029,2118.020020,2156.520020,2156.520020,0
2012-05-25,2159.909912,2181.020020,2138.330078,2161.870117,2161.870117,0
2012-05-29,2156.870117,2173.620117,2138.260010,2160.310059,2160.310059,0
2012-05-30,2147.300049,2164.300049,2108.610107,2116.179932,2116.179932,0
2012-05-31,2120.860107,2136.189941,2097.760010,2118.939941,2118.939941,0
2012-06-01,2120.899902,2120.899902,2050.159912,2068.659912,2068.659912,0
2012-06-04,2059.280029,2096.679932,2051.260010,2078.959961,2078.959961,0
2012-06-05,2085.870117,2097.679932,2069.020020,2087.310059,2087.310059,0
2012-06-06,2095.629883,2141.469971,2095.629883,2137.729980,2137.729980,0
2012-06-07,2143.840088,2171.500000,2139.780029,2143.080078,2143.080078,0
2012-06-08,2130.179932,2152.000000,2110.000000,2143.899902,2143.899902,0
2012-06-11,2163.270020,2202.629883,2135.340088,2137.699951,2137.699951,0
2012-06-12,2137.679932,2159.669922,2119.189941,2143.379883,2143.379883,0
2012-06-13,2146.979980,2163.199951,2129.580078,2143.500000,2143.500000,0
2012-06-14,2138.510010,2150.969971,2120.439941,2148.209961,2148.209961,0
2012-06-15,2156.649902,2189.489990,2156.649902,2181.229980,2181.229980,0
2012-06-18,2198.370117,2209.580078,2147.689941,2155.639893,2155.639893,0
2012-06-19,2160.540039,2201.199951,2143.810059,2198.010010,2198.010010,0
2012-06-20,2200.489990,2212.620117,2188.750000,2207.489990,2207.489990,0
2012-06-21,2201.100098,2231.550049,2186.169922,2199.419922,2199.419922,0
2012-06-22,2189.129883,2207.620117,2174.020020,2186.810059,2186.810059,0
2012-06-25,2178.330078,2178.330078,2124.979980,2130.709961,2130.709961,0
2012-06-26,2132.560059,2145.189941,2121.090088,2127.949951,2127.949951,0
2012-06-27,2133.909912,2165.610107,2130.760010,2165.610107,2165.610107,0
2012-06-28,2167.889893,2172.060059,2134.639893,2157.620117,2157.620117,0
2012-06-29,2184.949951,2264.719971,2184.949951,2264.719971,2264.719971,0
2012-07-02,2266.409912,2305.310059,2260.379883,2292.080078,2292.080078,0
2012-07-03,2295.489990,2320.429932,2295.489990,2320.429932,2320.429932,0
2012-07-04,2315.500000,2317.070068,2297.860107,2312.409912,2312.409912,0
2012-07-05,2309.729980,2332.080078,2266.590088,2284.919922,2284.919922,0
2012-07-06,2277.149902,2279.939941,2235.510010,2235.510010,2235.510010,0
2012-07-09,2233.659912,2242.780029,2214.239990,2227.909912,2227.909912,0
2012-07-10,2231.760010,2263.310059,2221.149902,2241.850098,2241.850098,0
2012-07-11,2232.949951,2258.560059,2225.550049,2246.229980,2246.229980,0
2012-07-12,2236.479980,2243.679932,2215.320068,2228.010010,2228.010010,0
2012-07-13,2230.649902,2260.189941,2225.540039,2259.090088,2259.090088,0
